# Donnees Temperature / Voltage (calibré)
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,120.00
-242.02,150.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,150.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,130.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,120.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,130.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,130.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,130.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,140.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,140.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,150.00
-242.02,160.00
-242.02,140.00
-242.02,160.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,160.00
-242.02,140.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,140.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,140.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,150.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,170.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,150.00
-242.02,170.00
-242.02,160.00
-242.02,150.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,180.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,180.00
-242.02,170.00
-242.02,180.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,180.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,150.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,150.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,160.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,150.00
-242.02,160.00
-242.02,160.00
-242.02,170.00
-242.02,160.00
-242.02,170.00
-242.02,170.00
-242.02,170.00
-242.02,150.00
-242.02,160.00
-242.02,150.00
-242.02,150.00
-242.02,170.00
-242.02,160.00
-242.02,180.00
-242.02,170.00
-242.02,160.00
